"","YEAR","NUMB_VEHC","CITY","AGE_DRVR_YNGST","AGE_DRVR_OLDEST","SPEED_LIMIT"
"590",2013,1,"Boston","55-64","55-64",25
"591",2013,3,"Boston","21-24","35-44",40
"592",2013,2,"Boston","35-44","45-54",35
"593",2013,2,"Boston","21-24","25-34",NA
"594",2013,1,"Boston","35-44","35-44",NA
"595",2013,2,"Boston","35-44","35-44",NA
"596",2013,1,"Boston","35-44","35-44",NA
"597",2013,2,"Boston","25-34","35-44",NA
"598",2013,2,"Boston","25-34","25-34",NA
"599",2013,2,"Boston","45-54","45-54",NA
"600",2013,2,"Boston","25-34","35-44",NA
"601",2013,2,"Boston","35-44","55-64",NA
"602",2013,4,"Boston","21-24","21-24",NA
"603",2013,4,"Boston","18-20","75-84",NA
"604",2013,2,"Boston","21-24","25-34",45
"605",2013,2,"Boston","18-20","35-44",45
"606",2013,2,"Boston","35-44","45-54",35
"607",2013,2,"Boston","35-44","65-74",45
"608",2013,2,"Boston","35-44","35-44",45
"609",2013,2,"Boston","21-24","25-34",45
"610",2013,2,"Boston","35-44","45-54",45
"611",2013,2,"Boston","25-34","45-54",55
"612",2013,2,"Boston",NA,NA,5
"613",2013,2,"Boston","25-34","25-34",45
"614",2013,2,"Boston","45-54","45-54",25
"615",2013,2,"Boston","25-34","35-44",45
"616",2013,2,"Boston","55-64","75-84",55
"617",2013,2,"Boston","25-34","25-34",35
"618",2013,2,"Boston","25-34","35-44",NA
"619",2013,2,"Boston","35-44","75-84",35
"620",2013,1,"Boston","21-24","21-24",35
"621",2013,2,"Boston","21-24","45-54",35
"622",2013,2,"Boston","21-24","45-54",15
"623",2013,1,"Boston","25-34","25-34",45
"624",2013,2,"Boston","25-34","45-54",30
"625",2013,2,"Boston","18-20","55-64",30
"626",2013,2,"Boston","35-44","55-64",30
"627",2013,2,"Boston","18-20","25-34",30
"628",2013,1,"Boston","21-24","21-24",40
"629",2013,3,"Boston","25-34","45-54",55
"630",2013,2,"Boston","25-34","45-54",30
"631",2013,3,"Boston","18-20","45-54",55
"632",2013,2,"Boston","25-34","35-44",55
"633",2013,3,"Boston","21-24","45-54",55
"634",2013,3,"Boston","25-34","45-54",55
"635",2013,1,"Boston","35-44","35-44",35
"636",2013,1,"Boston","55-64","55-64",25
"637",2013,2,"Boston","16-17","35-44",55
"638",2013,2,"Boston","25-34","55-64",30
"639",2013,2,"Boston","45-54","55-64",30
"640",2013,1,"Boston",NA,NA,NA
"641",2013,2,"Boston","25-34","65-74",NA
"642",2013,3,"Boston","35-44","45-54",NA
"643",2013,1,"Boston","45-54","45-54",NA
"644",2013,1,"Boston","25-34","25-34",NA
"645",2013,1,"Boston","25-34","25-34",35
"646",2013,2,"Boston","25-34","35-44",35
"647",2013,3,"Boston","21-24","25-34",45
"648",2013,3,"Boston","21-24","35-44",25
"649",2013,3,"Boston","21-24","35-44",45
"650",2013,1,"Boston","21-24","21-24",45
"651",2013,2,"Boston","25-34","75-84",35
"652",2013,2,"Boston","25-34","35-44",35
"653",2013,2,"Boston","25-34","35-44",35
"654",2013,2,"Boston","55-64","55-64",45
"655",2013,1,"Boston","25-34","25-34",45
"656",2013,2,"Boston","35-44","55-64",25
"657",2013,1,"Boston","25-34","25-34",30
"658",2013,3,"Boston","25-34","35-44",45
"659",2013,3,"Boston","18-20","35-44",45
"660",2013,2,"Boston","25-34","35-44",45
"661",2013,1,"Boston","45-54","45-54",45
"662",2013,1,"Boston","21-24","21-24",25
"663",2013,2,"Boston","25-34","25-34",45
"664",2013,3,"Boston","21-24","65-74",55
"665",2013,1,"Boston","21-24","21-24",25
"666",2013,1,"Boston","35-44","35-44",25
"667",2013,2,"Boston","21-24","45-54",NA
"668",2013,2,"Boston","55-64","65-74",45
"669",2013,3,"Boston","35-44","55-64",45
"670",2013,3,"Boston","35-44","65-74",45
"671",2013,1,"Boston","18-20","18-20",45
"672",2013,1,"Boston","35-44","35-44",55
"673",2013,1,"Boston","18-20","18-20",35
"674",2013,1,"Boston","21-24","21-24",40
"675",2013,2,"Boston","25-34","45-54",15
"676",2013,1,"Boston","25-34","25-34",30
"677",2013,1,"Boston","55-64","55-64",30
"678",2013,2,"Boston","45-54","45-54",45
"679",2013,2,"Boston","25-34","25-34",30
"680",2013,1,"Boston","21-24","21-24",55
"681",2013,1,"Boston","55-64","55-64",25
"682",2013,1,"Boston","55-64","55-64",25
"683",2013,1,"Boston","55-64","55-64",20
"684",2013,2,"Boston","35-44","45-54",30
"685",2013,2,"Boston","35-44","75-84",30
"686",2013,2,"Boston","18-20","55-64",55
"687",2013,2,"Boston","21-24","45-54",25
"688",2013,3,"Boston","25-34","55-64",55
"689",2013,1,"Boston","18-20","18-20",55
"690",2013,1,"Boston","25-34","25-34",30
"691",2013,2,"Boston","45-54","65-74",55
"692",2013,3,"Boston","35-44","45-54",30
"693",2013,2,"Boston","18-20","25-34",55
"694",2013,1,"Boston","25-34","25-34",55
"695",2013,1,"Boston","35-44","35-44",55
"696",2013,2,"Boston","45-54","75-84",30
"697",2013,2,"Boston","25-34","35-44",35
"698",2013,2,"Boston","21-24","45-54",NA
"699",2013,1,"Boston","55-64","55-64",NA
"700",2013,1,"Boston","35-44","35-44",NA
"701",2013,2,"Boston","55-64","55-64",NA
"702",2013,2,"Boston","21-24","21-24",30
"703",2013,2,"Boston","25-34","25-34",30
"704",2013,2,"Boston","25-34","45-54",NA
"705",2013,1,"Boston","35-44","35-44",NA
"706",2013,1,"Boston","45-54","45-54",45
"707",2013,2,"Boston","21-24","21-24",55
"708",2013,2,"Boston","25-34","25-34",55
"709",2013,5,"Boston","25-34","65-74",55
"710",2013,3,"Boston","55-64","65-74",55
"711",2013,3,"Boston","35-44","55-64",55
"712",2013,4,"Boston","25-34","45-54",45
"713",2013,2,"Boston","35-44","45-54",45
"714",2013,2,"Boston","25-34","35-44",25
"715",2013,2,"Boston","25-34","65-74",NA
"716",2013,2,"Boston","35-44","45-54",55
"717",2013,2,"Boston","25-34","75-84",30
"718",2013,2,"Boston","45-54","45-54",35
"719",2013,1,"Boston","25-34","25-34",NA
"720",2013,2,"Boston","21-24","65-74",NA
"721",2013,2,"Boston","21-24","35-44",30
"722",2013,2,"Boston","25-34","25-34",NA
"723",2013,2,"Boston","21-24","35-44",NA
"724",2013,2,"Boston","35-44","35-44",NA
"725",2013,2,"Boston","35-44","35-44",NA
"726",2013,2,"Boston","45-54","55-64",NA
"727",2013,2,"Boston","25-34","35-44",25
"728",2013,3,"Boston","21-24","55-64",45
"729",2013,1,"Boston","21-24","21-24",45
"730",2013,3,"Boston","45-54","45-54",45
"731",2013,2,"Boston","55-64","65-74",30
"732",2013,2,"Boston","25-34","45-54",30
"733",2013,1,"Boston","21-24","21-24",30
"734",2013,2,"Boston","25-34","35-44",30
"735",2013,2,"Boston","35-44","45-54",55
"736",2013,1,"Boston","21-24","21-24",NA
"737",2013,3,"Boston","25-34","35-44",NA
"738",2013,1,"Boston","55-64","55-64",NA
"739",2013,2,"Boston","21-24","25-34",30
"740",2013,2,"Boston","25-34","35-44",NA
"741",2013,2,"Boston",NA,NA,NA
"742",2013,2,"Boston","25-34","35-44",NA
"743",2013,2,"Boston","25-34","25-34",30
"744",2013,1,"Boston","55-64","55-64",NA
"745",2013,2,"Boston","35-44","35-44",NA
"746",2013,2,"Boston",NA,NA,NA
"747",2013,3,"Boston","18-20","18-20",NA
"748",2013,2,"Boston","18-20","45-54",NA
"749",2013,2,"Boston","35-44","35-44",20
"750",2013,2,"Boston","35-44","35-44",35
"751",2013,2,"Boston","25-34","35-44",NA
"752",2013,2,"Boston","35-44","65-74",NA
"753",2013,2,"Boston","25-34","65-74",NA
"754",2013,2,"Boston","21-24","25-34",35
"755",2013,2,"Boston","25-34","25-34",40
"756",2013,2,"Boston","35-44","65-74",NA
"757",2013,1,"Boston","18-20","18-20",45
"758",2013,3,"Boston","25-34","75-84",30
"759",2013,1,"Boston","45-54","45-54",35
"760",2013,3,"Boston","35-44","55-64",40
"761",2013,1,"Boston",">84",">84",35
"762",2013,2,"Boston","25-34","25-34",45
"763",2013,1,"Boston","25-34","25-34",30
"764",2013,2,"Boston","21-24","25-34",55
"765",2013,3,"Boston","25-34","65-74",45
"766",2013,2,"Boston","25-34","45-54",35
"767",2013,1,"Boston","18-20","18-20",35
"768",2013,2,"Boston","25-34","45-54",35
"769",2013,2,"Boston","35-44","45-54",NA
"770",2013,1,"Boston","35-44","35-44",25
"771",2013,1,"Boston","25-34","25-34",25
"772",2013,2,"Boston","35-44","45-54",NA
"773",2013,2,"Boston","25-34","35-44",30
"774",2013,2,"Boston","25-34","35-44",25
"775",2013,1,"Boston","35-44","35-44",40
"776",2013,2,"Boston","25-34","35-44",55
"777",2013,2,"Boston","45-54","55-64",45
"778",2013,2,"Boston","25-34","45-54",25
"779",2013,1,"Boston","45-54","45-54",35
"780",2013,2,"Boston","35-44","35-44",NA
"781",2013,2,"Boston","21-24","55-64",65
"782",2013,2,"Boston","21-24","45-54",30
"783",2013,2,"Boston","25-34","25-34",30
"784",2013,3,"Boston","18-20","55-64",NA
"785",2013,2,"Boston","45-54","45-54",30
"786",2013,1,"Boston","45-54","45-54",45
"787",2013,3,"Boston","21-24","25-34",55
"788",2013,2,"Boston","35-44","35-44",25
"789",2013,4,"Boston","21-24","55-64",40
"790",2013,3,"Boston","35-44","45-54",30
"791",2013,2,"Boston","21-24","35-44",35
"792",2013,2,"Boston","25-34","25-34",55
"793",2013,3,"Boston","25-34","55-64",25
"794",2013,3,"Boston","21-24","45-54",40
"795",2013,2,"Boston","18-20","25-34",35
"796",2013,2,"Boston","21-24","35-44",55
"797",2013,2,"Boston","25-34","25-34",35
"798",2013,2,"Boston","55-64","55-64",30
"799",2013,1,"Boston","45-54","45-54",30
"800",2013,2,"Boston","16-17","25-34",35
"801",2013,2,"Boston","25-34","65-74",30
"802",2013,3,"Boston","25-34","65-74",45
"803",2013,2,"Boston","45-54","45-54",35
"804",2013,3,"Boston","25-34","35-44",45
"805",2013,2,"Boston","25-34","45-54",55
"806",2013,1,"Boston","35-44","35-44",35
"807",2013,3,"Boston","21-24","35-44",35
"808",2013,2,"Boston","45-54","45-54",45
"809",2013,2,"Boston","21-24","45-54",45
"810",2013,2,"Boston","35-44","45-54",30
"811",2013,2,"Boston","35-44","55-64",30
"812",2013,3,"Boston","21-24","35-44",30
"813",2013,2,"Boston","45-54","45-54",55
"814",2013,1,"Boston","45-54","45-54",55
"815",2013,2,"Boston","18-20","65-74",30
"816",2013,2,"Boston","35-44","35-44",30
"817",2013,3,"Boston","21-24","45-54",NA
"818",2013,3,"Boston","21-24","35-44",40
"819",2013,1,"Boston","18-20","18-20",35
"820",2013,4,"Boston","21-24","65-74",45
"821",2013,4,"Boston","25-34","45-54",45
"822",2013,2,"Boston","35-44","55-64",30
"823",2013,2,"Boston","25-34","35-44",55
"824",2013,2,"Boston","25-34","25-34",45
"825",2013,2,"Boston","35-44","35-44",45
"826",2013,2,"Boston","45-54","55-64",NA
"827",2013,2,"Boston","35-44","75-84",30
"828",2013,6,"Boston","25-34","35-44",35
"829",2013,2,"Boston","21-24","21-24",40
"830",2013,2,"Boston","45-54",">84",45
"831",2013,1,"Boston","35-44","35-44",NA
"832",2013,2,"Boston","18-20","55-64",NA
"833",2013,1,"Boston","21-24","21-24",NA
"834",2013,2,"Boston","21-24","25-34",NA
"835",2013,2,"Boston","25-34","25-34",30
"836",2013,2,"Boston","35-44","55-64",NA
"837",2013,1,"Boston","35-44","35-44",NA
"838",2013,2,"Boston","25-34","55-64",30
"839",2013,2,"Boston","25-34","45-54",NA
"840",2013,2,"Boston","25-34","65-74",35
"841",2013,2,"Boston","35-44","35-44",30
"842",2013,2,"Boston","35-44","45-54",NA
"843",2013,3,"Boston","18-20","45-54",55
"844",2013,2,"Boston","25-34","35-44",35
"845",2013,2,"Boston","35-44","35-44",55
"846",2013,1,"Boston","25-34","25-34",45
"847",2013,1,"Boston","21-24","21-24",40
"848",2013,2,"Boston","65-74","65-74",NA
"849",2013,2,"Boston","21-24","21-24",NA
"850",2013,3,"Boston","25-34","45-54",NA
"851",2013,2,"Boston","45-54","45-54",NA
"852",2013,2,"Boston","18-20","65-74",NA
"853",2013,1,"Boston","25-34","25-34",35
"854",2013,2,"Boston","45-54","45-54",NA
"855",2013,2,"Boston","25-34","45-54",NA
"856",2013,2,"Boston","55-64","55-64",NA
"857",2013,1,"Boston","25-34","25-34",NA
"858",2013,1,"Boston","75-84","75-84",NA
"859",2013,3,"Boston",NA,NA,NA
"860",2013,2,"Boston","25-34","55-64",NA
"861",2013,6,"Boston","18-20","65-74",30
"862",2013,2,"Boston","35-44","35-44",NA
"863",2013,2,"Boston","25-34","25-34",NA
"864",2013,2,"Boston","25-34","25-34",NA
"865",2013,1,"Boston","21-24","21-24",NA
"866",2013,2,"Boston","21-24","25-34",NA
"867",2013,3,"Boston","25-34","45-54",30
"868",2013,2,"Boston","21-24","35-44",35
"869",2013,2,"Boston","18-20","25-34",45
"870",2013,3,"Boston","25-34","55-64",30
"871",2013,3,"Boston","25-34","25-34",30
"872",2013,2,"Boston","35-44","55-64",30
"873",2013,3,"Boston","21-24","45-54",25
"874",2013,2,"Boston","35-44","45-54",25
"875",2013,4,"Boston","21-24","45-54",40
"876",2013,1,"Boston","25-34","25-34",30
"877",2013,2,"Boston","45-54","45-54",30
"878",2013,2,"Boston","18-20","25-34",35
"879",2013,3,"Boston","55-64",">84",40
"880",2013,2,"Boston","45-54","55-64",30
"881",2013,2,"Boston","25-34","55-64",55
"882",2013,2,"Boston","55-64","55-64",NA
"883",2013,2,"Boston","25-34","35-44",NA
"884",2013,1,"Boston","35-44","35-44",NA
"885",2013,2,"Boston","25-34","25-34",NA
"886",2013,1,"Boston","45-54","45-54",NA
"887",2013,2,"Boston","18-20","18-20",30
"888",2013,4,"Boston","55-64","55-64",NA
"889",2013,1,"Boston","35-44","35-44",55
"890",2013,2,"Boston","25-34","25-34",25
"891",2013,1,"Boston","55-64","55-64",40
"892",2013,3,"Boston","25-34","35-44",NA
"893",2013,4,"Boston","21-24","45-54",NA
"894",2013,2,"Boston","21-24","35-44",NA
"895",2013,3,"Boston","21-24","55-64",NA
"896",2013,5,"Boston","21-24","45-54",55
"897",2013,2,"Boston","45-54","45-54",55
"898",2013,2,"Boston","35-44","35-44",30
"899",2013,1,"Boston","25-34","25-34",45
"900",2013,2,"Boston","21-24","25-34",45
"901",2013,2,"Boston","35-44","35-44",30
"902",2013,4,"Boston","25-34","55-64",55
"903",2013,2,"Boston","25-34","35-44",30
"904",2013,2,"Boston","55-64","55-64",NA
"905",2013,2,"Boston","21-24","45-54",40
"906",2013,1,"Boston","45-54","45-54",30
"907",2013,1,"Boston","25-34","25-34",25
"908",2013,2,"Boston","25-34","45-54",30
"909",2013,2,"Boston","25-34","45-54",35
"910",2013,3,"Boston","21-24","45-54",45
"911",2013,1,"Boston","35-44","35-44",45
"912",2013,2,"Boston",">84",">84",25
"913",2013,1,"Boston","21-24","21-24",45
"914",2013,2,"Boston","25-34","45-54",40
"915",2013,2,"Boston","35-44","55-64",NA
"916",2013,2,"Boston","25-34","35-44",NA
"917",2013,1,"Boston","35-44","35-44",40
"918",2013,1,"Boston","35-44","35-44",NA
"919",2013,2,"Boston","25-34","25-34",NA
"920",2013,1,"Boston","55-64","55-64",20
"921",2013,2,"Boston","45-54","45-54",35
"922",2013,3,"Boston","35-44","65-74",35
"923",2013,2,"Boston","25-34","35-44",30
"924",2013,2,"Boston","35-44","45-54",30
"925",2013,1,"Boston","25-34","25-34",NA
"926",2013,1,"Boston","55-64","55-64",NA
"927",2013,1,"Boston","45-54","45-54",NA
"928",2013,2,"Boston","25-34","35-44",30
"929",2013,1,"Boston","25-34","25-34",NA
"930",2013,2,"Boston","21-24","21-24",NA
"931",2013,1,"Boston","55-64","55-64",NA
"932",2013,1,"Boston","35-44","35-44",NA
"933",2013,1,"Boston","45-54","45-54",NA
"934",2013,2,"Boston","25-34","65-74",25
"935",2013,1,"Boston","25-34","25-34",45
"936",2013,3,"Boston","25-34","55-64",40
"937",2013,2,"Boston","25-34","45-54",NA
"938",2013,2,"Boston","21-24","21-24",35
"939",2013,2,"Boston","25-34","35-44",30
"940",2013,1,"Boston","45-54","45-54",NA
"941",2013,1,"Boston","25-34","25-34",NA
"942",2013,1,"Boston","25-34","25-34",NA
"943",2013,1,"Boston","45-54","45-54",NA
"944",2013,1,"Boston","25-34","25-34",NA
"945",2013,1,"Boston","55-64","55-64",NA
"946",2013,2,"Boston","35-44","55-64",NA
"947",2013,2,"Boston",NA,NA,NA
"948",2013,1,"Boston","25-34","25-34",NA
"949",2013,1,"Boston","35-44","35-44",NA
"950",2013,2,"Boston","25-34","75-84",45
"951",2013,2,"Boston","25-34","35-44",35
"952",2013,3,"Boston","21-24","75-84",45
"953",2013,1,"Boston","25-34","25-34",25
"954",2013,1,"Boston","18-20","18-20",35
"955",2013,1,"Boston","25-34","25-34",30
"956",2013,2,"Boston","25-34","55-64",25
"957",2013,2,"Boston","35-44","55-64",NA
"958",2013,2,"Boston","45-54","45-54",30
"959",2013,2,"Boston","25-34","45-54",35
"960",2013,1,"Boston","35-44","35-44",35
"961",2013,2,"Boston","25-34","35-44",45
"962",2013,2,"Boston","25-34","35-44",35
"963",2013,2,"Boston","18-20","18-20",45
"964",2013,1,"Boston","21-24","21-24",30
"965",2013,2,"Boston","25-34","35-44",30
"966",2013,2,"Boston","25-34","45-54",NA
"967",2013,2,"Boston","18-20","55-64",NA
"968",2013,1,"Boston","25-34","25-34",NA
"969",2013,1,"Boston","45-54","45-54",NA
"970",2013,2,"Boston","21-24","45-54",NA
"971",2013,3,"Boston","75-84","75-84",NA
"972",2013,1,"Boston","25-34","25-34",NA
"973",2013,1,"Boston","45-54","45-54",NA
"974",2013,1,"Boston","35-44","35-44",NA
"975",2013,3,"Boston","25-34","35-44",NA
"976",2013,1,"Boston","45-54","45-54",NA
"977",2013,1,"Boston","55-64","55-64",NA
"978",2013,1,"Boston","35-44","35-44",NA
"979",2013,2,"Boston","35-44","35-44",NA
"980",2013,2,"Boston","21-24","35-44",NA
"981",2013,1,"Boston",NA,NA,20
"982",2013,2,"Boston","21-24","45-54",NA
"983",2013,2,"Boston","25-34","65-74",NA
"984",2013,1,"Boston","21-24","21-24",30
"985",2013,5,"Boston","21-24","55-64",45
"986",2013,2,"Boston","25-34","35-44",NA
"987",2013,2,"Boston","25-34","45-54",NA
"988",2013,2,"Boston","45-54","55-64",45
"989",2013,2,"Boston","35-44","55-64",NA
"990",2013,2,"Boston","55-64","55-64",NA
"991",2013,2,"Boston","25-34","25-34",45
"992",2013,1,"Boston","45-54","45-54",55
"993",2013,3,"Boston","18-20","55-64",NA
"994",2013,3,"Boston",NA,NA,NA
"995",2013,2,"Boston","25-34","25-34",30
"996",2013,2,"Boston","21-24","45-54",NA
"997",2013,1,"Boston","45-54","45-54",NA
"998",2013,1,"Boston","16-17","16-17",NA
"999",2013,1,"Boston","75-84","75-84",NA
"1000",2013,1,"Boston","45-54","45-54",35
"1001",2013,2,"Boston","35-44","45-54",40
"1002",2013,5,"Boston","25-34","25-34",30
"1003",2013,2,"Boston","25-34","75-84",35
"1004",2013,2,"Boston","25-34","35-44",30
"1005",2013,2,"Boston","45-54","45-54",30
"1006",2013,2,"Boston","45-54","45-54",35
"1007",2013,1,"Boston","25-34","25-34",30
"1008",2013,2,"Boston","25-34","25-34",NA
"1009",2013,1,"Boston","21-24","21-24",NA
"1010",2013,2,"Boston","65-74","75-84",NA
"1011",2013,1,"Boston","21-24","21-24",NA
"1012",2013,2,"Boston","35-44","35-44",NA
"1013",2013,2,"Boston",NA,NA,NA
"1014",2013,3,"Boston","21-24","25-34",NA
"1015",2013,2,"Boston","45-54","65-74",30
"1016",2013,2,"Boston","45-54","45-54",NA
"1017",2013,3,"Boston","21-24","21-24",NA
"1018",2013,1,"Boston","65-74","65-74",NA
"1019",2013,2,"Boston","21-24","55-64",NA
"1020",2013,2,"Boston","35-44","45-54",NA
"1021",2013,1,"Boston","55-64","55-64",NA
"1022",2013,2,"Boston","35-44","45-54",30
"1023",2013,2,"Boston","18-20","21-24",30
"1024",2013,1,"Boston","45-54","45-54",NA
"1025",2013,3,"Boston","25-34","75-84",NA
"1026",2013,2,"Boston","35-44","55-64",NA
"1027",2013,2,"Boston","35-44","35-44",NA
"1028",2013,2,"Boston","25-34","25-34",NA
"1029",2013,2,"Boston","25-34","25-34",NA
"1030",2013,1,"Boston","21-24","21-24",NA
"1031",2013,2,"Boston","18-20","25-34",NA
"1032",2013,4,"Boston","25-34","25-34",NA
"1033",2013,2,"Boston","21-24","21-24",NA
"1034",2013,2,"Boston","45-54","45-54",30
"1035",2013,2,"Boston","25-34","25-34",45
"1036",2013,3,"Boston","21-24","55-64",25
"1037",2013,2,"Boston","25-34","35-44",45
"1038",2013,3,"Boston","25-34","45-54",45
"1039",2013,2,"Boston","25-34","25-34",35
"1040",2013,3,"Boston","35-44","75-84",45
"1041",2013,2,"Boston","35-44","45-54",65
"1042",2013,3,"Boston","25-34",">84",45
"1043",2013,2,"Boston","25-34","45-54",45
"1044",2013,2,"Boston","45-54","45-54",NA
"1045",2013,2,"Boston","35-44","45-54",30
"1046",2013,2,"Boston","25-34","35-44",15
"1047",2013,3,"Boston","25-34","65-74",25
"1048",2013,2,"Boston","35-44","35-44",45
"1049",2013,2,"Boston","25-34","25-34",45
"1050",2013,2,"Boston","35-44","55-64",20
"1051",2013,2,"Boston","65-74","65-74",45
"1052",2013,1,"Boston","25-34","25-34",45
"1053",2013,2,"Boston","21-24","25-34",NA
"1054",2013,2,"Boston","21-24","21-24",45
"1055",2013,2,"Boston","25-34","45-54",35
"1056",2013,2,"Boston","25-34","35-44",45
"1057",2013,2,"Boston","35-44","55-64",30
"1058",2013,2,"Boston","25-34","35-44",55
"1059",2013,2,"Boston","45-54","55-64",30
"1060",2013,1,"Boston","55-64","55-64",55
"1061",2013,2,"Boston","21-24","45-54",55
"1062",2013,2,"Boston","25-34","65-74",30
"1063",2013,2,"Boston","18-20","55-64",55
"1064",2013,1,"Boston","25-34","25-34",30
"1065",2013,2,"Boston","25-34","35-44",30
"1066",2013,2,"Boston","25-34","35-44",55
"1067",2013,2,"Boston","55-64","55-64",35
"1068",2013,2,"Boston","35-44","65-74",35
"1069",2013,2,"Boston","65-74","65-74",35
"1070",2013,2,"Boston","21-24","25-34",45
"1071",2013,2,"Boston","21-24","45-54",40
"1072",2013,2,"Boston","25-34","45-54",30
"1073",2013,1,"Boston","25-34","25-34",45
"1074",2013,1,"Boston","45-54","45-54",30
"1075",2013,2,"Boston","45-54","45-54",40
"1076",2013,2,"Boston","55-64","55-64",40
"1077",2013,2,"Boston","21-24","21-24",35
"1078",2013,2,"Boston","35-44","55-64",40
"1079",2013,2,"Boston","21-24","35-44",40
"1080",2013,2,"Boston","21-24","25-34",35
"1081",2013,3,"Boston","25-34","45-54",55
"1082",2013,2,"Boston","21-24","35-44",55
"1083",2013,2,"Boston","25-34","25-34",55
"1084",2013,2,"Boston","45-54","45-54",55
"1085",2013,2,"Boston","25-34","25-34",35
"1086",2013,2,"Boston","25-34","75-84",35
"1087",2013,2,"Boston","45-54","55-64",30
"1088",2013,2,"Boston","35-44","55-64",30
"1089",2013,2,"Boston","21-24","25-34",30
"1090",2013,2,"Boston","35-44","35-44",55
"1091",2013,3,"Boston","25-34","55-64",55
"1092",2013,2,"Boston","16-17","21-24",30
"1093",2013,2,"Boston","21-24","25-34",30
"1094",2013,2,"Boston","21-24","55-64",35
"1095",2013,2,"Boston","45-54","45-54",45
"1096",2013,2,"Boston","25-34","45-54",35
"1097",2013,1,"Boston","35-44","35-44",NA
"1098",2013,1,"Boston","21-24","21-24",30
"1099",2013,2,"Boston","21-24","35-44",NA
"1100",2013,2,"Boston","35-44","75-84",NA
"1101",2013,1,"Boston","75-84","75-84",NA
"1102",2013,1,"Boston",NA,NA,NA
"1103",2013,1,"Boston","55-64","55-64",NA
"1104",2013,2,"Boston","21-24","21-24",NA
