year,age,sex,race,fehelp,era
1989,31, 2, 1, 2,.i
1989,64, 2, 1, 3,.i
1989,23, 1, 1, 3,.i
1989,23, 2, 1, 3,.i
1989,68, 2, 1, 2,.i
1989,31, 2, 1, 3,.i
1989,77, 1, 1, 2,.i
1989,57, 1, 1, 1,.i
1989,78, 2, 1, 1,.i
1989,72, 1, 1, 3,.i
1989,37, 2, 1, 3,.i
1989,68, 2, 1, 2,.i
1989,58, 2, 1, 2,.i
1989,50, 1, 1, 3,.i
1989,22, 2, 1, 3,.i
1989,35, 1, 1, 2,.i
1989,68, 2, 1, 2,.i
1989,41, 2, 1, 4,.i
1989,25, 2, 1, 3,.i
1989,27, 1, 1, 3,.i
1989,19, 1, 1, 2,.i
1989,51, 2, 1, 3,.i
1989,46, 1, 1, 1,.i
1989,48, 1, 1, 4,.i
1989,53, 1, 1, 3,.i
1989,50, 2, 1, 2,.i
1989,38, 2, 1, 3,.i
1989,57, 2, 1, 3,.i
1989,50, 2, 1, 3,.i
1989,35, 1, 1, 3,.i
1989,33, 2, 1, 3,.i
1989,65, 2, 1, 3,.i
1989,62, 2, 1, 2,.i
1989,70, 2, 1, 3,.i
1989,57, 2, 1, 2,.i
1989,66, 2, 1, 3,.i
1989,34, 1, 1, 3,.i
1989,24, 1, 1, 3,.i
1989,55, 2, 1, 2,.i
1989,61, 2, 1, 2,.i
1989,25, 2, 1, 3,.i
1989,78, 2, 1, 3,.i
1989,24, 1, 1, 4,.i
1989,68, 2, 1, 1,.i
1989,60, 2, 1, 2,.i
1989,33, 1, 1, 3,.i
1989,58, 1, 1, 2,.i
1989,39, 2, 1, 2,.i
1989,46, 2, 1, 4,.i
1989,55, 2, 1, 3,.i
1989,36, 2, 1, 3,.i
1989,49, 2, 1, 3,.i
1989,78, 1, 1, 2,.i
1989,59, 2, 1, 2,.i
1989,30, 1, 1, 3,.i
1989,75, 1, 1, 1,.i
1989,80, 1, 1, 3,.i
1989,23, 2, 2, 3,.i
1989,27, 2, 1, 3,.i
1989,66, 2, 1, 2,.i
1989,39, 1, 1, 3,.i
1989,66, 2, 1, 3,.i
1989,65, 2, 1, 2,.i
1989,46, 2, 1, 1,.i
1989,26, 1, 1, 3,.i
1989,41, 1, 1, 3,.i
1989,53, 2, 1, 3,.i
1989,58, 1, 1, 3,.i
1989,64, 2, 1, 3,.i
1989,74, 1, 1, 2,.i
1989,47, 2, 2, 2,.i
1989,55, 2, 1, 3,.i
1989,55, 1, 2, 1,.i
1989,41, 1, 1, 3,.i
1989,21, 2, 1, 4,.i
1989,69, 2, 1, 3,.i
1989,30, 1, 1, 2,.i
1989,55, 2, 1, 1,.i
1989,45, 2, 1, 3,.i
1989,29, 1, 1, 2,.i
1989,33, 1, 1, 3,.i
1989,22, 2, 1, 4,.i
1989,22, 2, 1, 3,.i
1989,30, 1, 1, 3,.i
1989,33, 2, 1, 4,.i
1989,29, 1, 1, 3,.i
1989,39, 2, 1, 2,.i
1989,79, 1, 1, 1,.i
1989,47, 1, 1, 2,.i
1989,32, 1, 1, 3,.i
1989,40, 1, 1, 3,.i
1989,37, 1, 1, 4,.i
1989,66, 2, 1, 3,.i
1989,68, 2, 1, 3,.i
1989,77, 1, 1, 3,.i
1989,63, 1, 1, 2,.i
1989,47, 1, 1, 3,.i
1989,73, 1, 1, 2,.i
1989,71, 1, 1, 3,.i
1989,38, 2, 1, 3,.i
1989,69, 1, 1, 2,.i
1989,74, 2, 1, 1,.i
1989,40, 2, 1, 3,.i
1989,58, 2, 1, 3,.i
1989,61, 1, 1, 1,.i
1989,48, 2, 2, 3,.i
1989,33, 2, 1, 2,.i
1989,28, 1, 1, 4,.i
1989,50, 2, 1, 2,.i
1989,21, 2, 3, 2,.i
1989,27, 2, 1, 1,.i
1989,47, 1, 2, 2,.i
1989,51, 2, 2, 2,.i
1989,48, 2, 1, 3,.i
1989,55, 1, 2, 2,.i
1989,62, 1, 2, 1,.i
1989,37, 1, 1, 1,.i
1989,27, 1, 1, 3,.i
1989,78, 2, 1, 2,.i
1989,35, 1, 1, 3,.i
1989,33, 2, 1, 3,.i
1989,68, 1, 2, 2,.i
1989,31, 2, 1, 2,.i
1989,42, 2, 1, 3,.i
1989,21, 1, 1, 3,.i
1989,42, 2, 1, 2,.i
1989,70, 2, 1, 3,.i
1989,30, 2, 1, 2,.i
1989,31, 1, 1, 3,.i
1989,28, 2, 1, 3,.i
1989,53, 2, 1, 2,.i
1989,36, 1, 1, 3,.i
1989,86, 2, 1, 1,.i
1989,74, 2, 1, 3,.i
1989,41, 2, 1, 4,.i
1989,37, 1, 1, 3,.i
1989,64, 2, 1, 2,.i
1989,22, 1, 1, 3,.i
1989,27, 2, 1, 3,.i
1989,23, 1, 1, 4,.i
1989,51, 1, 1, 3,.i
1989,22, 1, 1, 4,.i
1989,20, 1, 1, 3,.i
1989,67, 2, 1, 2,.i
1989,66, 2, 1, 2,.i
1989,25, 1, 1, 2,.i
1989,27, 2, 1, 3,.i
1989,22, 1, 1, 3,.i
1989,21, 2, 1, 3,.i
1989,21, 2, 1, 3,.i
1989,21, 1, 1, 3,.i
1989,42, 1, 1, 3,.i
1989,76, 2, 1, 1,.i
1989,43, 1, 1, 4,.i
1989,31, 2, 1, 4,.i
1989,21, 1, 1, 3,.i
1989,56, 1, 1, 1,.i
1989,30, 1, 1, 2,.i
1989,33, 2, 1, 3,.i
1989,36, 2, 2, 3,.i
1989,48, 2, 2, 3,.i
1989,24, 2, 2, 2,.i
1989,67, 2, 1, 3,.i
1989,65, 2, 1, 3,.i
1989,24, 1, 1, 3,.i
1989,51, 2, 1, 4,.i
1989,51, 2, 3, 2,.i
1989,50, 2, 3, 3,.i
1989,24, 2, 3, 2,.i
1989,28, 1, 3, 3,.i
1989,33, 1, 2, 3,.i
1989,56, 2, 1, 4,.i
1989,60, 2, 1, 2,.i
1989,78, 2, 1, 2,.i
1989,27, 2, 1, 4,.i
1989,79, 1, 1, 2,.i
1989,28, 2, 1, 4,.i
1989,29, 2, 1, 3,.i
1989,82, 1, 1, 2,.i
1989,65, 1, 1, 3,.i
1989,89, 1, 1, 2,.i
1989,65, 2, 1, 2,.i
1989,66, 2, 1, 2,.i
1989,44, 1, 1, 4,.i
1989,33, 2, 1, 4,.i
1989,32, 1, 1, 2,.i
1989,73, 1, 1, 2,.i
1989,49, 1, 1, 3,.i
1989,30, 2, 1, 3,.i
1989,60, 2, 1, 2,.i
1989,42, 1, 1, 4,.i
1989,21, 2, 1, 2,.i
1989,75, 2, 1, 3,.i
1989,37, 1, 1, 4,.i
1989,28, 2, 1, 3,.i
1989,89, 2, 1, 3,.i
1989,72, 1, 1, 3,.i
1989,61, 2, 1, 2,.i
1989,56, 2, 1, 2,.i
1989,63, 1, 1, 1,.i
1989,36, 2, 1, 3,.i
1989,41, 1, 1, 3,.i
1989,71, 1, 1, 3,.i
1989,82, 2, 1, 2,.i
1989,35, 2, 1, 3,.i
1989,38, 1, 1, 3,.i
1989,26, 1, 1, 3,.i
1989,19, 2, 1, 3,.i
1990,65, 2, 1, 2,.i
1990,42, 1, 1, 4,.i
1990,25, 1, 1, 3,.i
1990,39, 2, 1, 3,.i
1990,55, 1, 2, 1,.i
1990,54, 2, 2, 3,.i
1990,61, 1, 1, 4,.i
1990,53, 2, 1, 3,.i
1990,69, 2, 1, 3,.i
1990,79, 2, 1, 2,.i
1990,66, 1, 2, 1,.i
1990,76, 1, 1, 2,.i
1990,34, 2, 2, 3,.i
1990,46, 1, 2, 1,.i
1990,25, 2, 3, 2,.i
1990,31, 1, 3, 1,.i
1990,23, 2, 1, 4,.i
1990,39, 2, 2, 4,.i
1990,43, 1, 1, 1,.i
1990,68, 1, 1, 3,.i
1990,54, 1, 1, 3,.i
1990,36, 1, 1, 3,.i
1990,28, 1, 1, 3,.i
1990,22, 2, 1, 4,.i
1990,38, 2, 1, 3,.i
1990,47, 2, 1, 2,.i
1990,21, 1, 3, 1,.i
1990,58, 1, 1, 2,.i
1990,57, 1, 1, 3,.i
1990,31, 2, 1, 4,.i
1990,61, 1, 2, 3,.i
1990,44, 2, 2, 3,.i
